Index,Lang,Field,Original,Patched,ChangeType
44,DA,question_da,"Ja, det anbefales at bruge afstandskryds, når du lægger fliserne. Afstandskryds hjælper med at sikre ensartede fuger mellem fliserne, hvilket er vigtigt for både æstetik og funktionalitet. De sikrer også, at fliserne er korrekt justeret og giver et professionelt udseende til det færdige arbejde.","Ja, det anbefales at bruge afstandskryds, når du lægger fliserne. Afstandskryds hjælper med at sikre ensartede fuger mellem fliserne, hvilket er vigtigt for både æstetik og funktionalitet. De sikrer …",TRUNCATED
44,DE,question_de,"Ja, distanskryss (auch bekannt als Abstandshalter) sind beim Verlegen von Fliesen unerlässlich. Sie gewährleisten gleichmässige Fugenbreiten zwischen den Fliesen und tragen dazu bei, ein professionelles und ästhetisches Ergebnis zu erzielen. Hier sind einige Punkte, die die Notwendigkeit von Distanskryss verdeutlichen:

- **Fugenbreite**: Sie helfen, eine konsistente Fugenbreite zu erreichen, was für die Optik und die Funktionalität wichtig ist.
- **Vermeidung von Verzug**: Distanskryss verhindern, dass die Fliesen während des Verlegens verrutschen, was zu unregelmäßigen Fugen führen könnte.
- **Erleichterung der Verfugung**: Eine gleichmässig förmige Fuge erleichtert das Verfugen und sorgt für ein besseres Endergebnis.

Insgesamt sind Distanskryss ein wichtiges Hilfsmittel, um die Qualität und das Aussehen des Fliesenbelags zu optimieren.","Ja, distanskryss (auch bekannt als Abstandshalter) sind beim Verlegen von Fliesen unerlässlich. Sie gewährleisten gleichmässige Fugenbreiten zwischen den Fliesen und tragen dazu bei, ein …",TRUNCATED
45,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
45,DA,question_da,"Ja, det er muligt at lægge fliser indendørs. Det er vigtigt at vælge den rigtige type fliser, der er egnet til indendørs brug, samt at følge de korrekte installationsmetoder for at sikre holdbarhed og æstetik. Her er nogle overvejelser:

- **Materiale**: Vælg fliser, der er designet til indendørs brug, såsom keramik eller porcelæn.
- **Underlag**: Sørg for, at underlaget er jævnt og stabilt for at undgå revner.
- **Fugemasse**: Brug en passende fugemasse til det valgte flisemateriale.
- **Klima**: Overvej det indendørs klima, da fugt og temperatur kan påvirke flisernes ydeevne.

Det er altid en god idé at konsultere med en professionel, hvis du er usikker på installationen.","Ja, det er muligt at lægge fliser indendørs. Det er vigtigt at vælge den rigtige type fliser, der er egnet til indendørs brug, samt at følge de korrekte installationsmetoder for at sikre holdbarhed …",TRUNCATED
45,DE,question_de,"Ja, Fliesen können auch im Innenbereich verlegt werden. Es ist wichtig, die richtigen Materialien und Techniken zu wählen, um eine langlebige und ästhetisch ansprechende Oberfläche zu gewährleisten. Hier sind einige Überlegungen:

- **Materialwahl**: Feinsteinzeug ist besonders geeignet für Innenräume aufgrund seiner hohen Beständigkeit und geringen Wasseraufnahme.
- **Untergrundvorbereitung**: Der Untergrund muss eben, sauber und trocken sein, um eine optimale Haftung des Fliesenklebers zu gewährleisten.
- **Verlegemuster**: Verschiedene Verlegemuster wie Kreuzfuge oder Diagonalverlegung können den Raum optisch vergrößern oder interessante Akzente setzen.
- **Fugenmaterial**: Die Wahl des Fugenmörtels ist entscheidend für die Haltbarkeit und das Erscheinungsbild der Fliesenverlegung.

Es ist ratsam, sich an einen Fachmann zu wenden, um die besten Ergebnisse zu erzielen.","Ja, Fliesen können auch im Innenbereich verlegt werden. Es ist wichtig, die richtigen Materialien und Techniken zu wählen, um eine langlebige und ästhetisch ansprechende Oberfläche zu gewährleisten. …",TRUNCATED
46,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
46,DA,question_da,"Ja, fliserne kan anvendes på skrånende underlag, men det er vigtigt at tage hensyn til nogle faktorer for at sikre korrekt installation og langvarig holdbarhed. Her er nogle overvejelser:

- **Dræning**: Sørg for, at der er tilstrækkelig dræning for at undgå vandansamling, som kan føre til frostskader eller skader på fliserne.
- **Underlag**: Det skrånende underlag skal være stabilt og komprimeret for at forhindre sætninger, som kan forårsage revner i fliserne.
- **Klinkerens hældning**: Vælg fliser med en passende hældning for at sikre, at vandet ledes væk fra bygningens fundament.
- **Fugemateriale**: Brug fugematerialer, der er velegnede til udendørs brug og kan modstå de klimatiske forhold, der er i området.

Ved korrekt installation og valg af materialer kan fliserne fungere effektivt på skrånende underlag.","Ja, fliserne kan anvendes på skrånende underlag, men det er vigtigt at tage hensyn til nogle faktorer for at sikre korrekt installation og langvarig holdbarhed. Her er nogle overvejelser:

- …",TRUNCATED
47,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
47,EN,question_en,"To clean the tiles effectively, follow these steps:

1. **Dust and Debris Removal**: Begin by sweeping or vacuuming the surface to remove loose dirt and debris.

2. **Mild Detergent Solution**: Prepare a cleaning solution using a pH-neutral detergent mixed with warm water. Avoid acidic or abrasive cleaners that can damage the tile surface.

3. **Mopping**: Use a soft mop or cloth to apply the cleaning solution evenly across the tiles. Ensure that the mop is damp, not soaking wet, to prevent water from seeping into grout lines.

4. **Spot Cleaning**: For stubborn stains, apply the detergent solution directly to the affected area and let it sit for a few minutes before scrubbing gently with a soft-bristle brush.

5. **Rinsing**: After cleaning, rinse the tiles with clean water to remove any detergent residue. This step is crucial to maintain the integrity of the tile finish.

6. **Drying**: Wipe the tiles dry with a clean, dry cloth or allow them to air dry to prevent water spots.

7. **Regular Maintenance**: For ongoing care, regularly sweep or vacuum and mop with a mild detergent to keep the tiles looking their best.

By following these steps, you can ensure that your tiles remain clean and in excellent condition.","To clean the tiles effectively, follow these steps:

1. **Dust and Debris Removal**: Begin by sweeping or vacuuming the surface to remove loose dirt and debris.

2. **Mild Detergent Solution**: …",TRUNCATED
47,DA,question_da,"For at rengøre fliserne bedst muligt, kan du følge disse trin:

1. **Fjern løse partikler**: Start med at feje eller støvsuge fliserne for at fjerne snavs, støv og andre løse partikler.

2. **Forbered rengøringsløsning**: Bland en mild rengøringsmiddel med varmt vand. Undgå aggressive kemikalier, da de kan beskadige fliserne.

3. **Mopning**: Brug en ren moppe eller klud til at påføre rengøringsløsningen på fliserne. Arbejd i sektioner for at sikre, at du dækker hele overfladen.

4. **Skrubning af genstridige pletter**: For genstridige pletter kan du bruge en blød børste eller svamp til at skrubbe forsigtigt.

5. **Skylning**: Efter rengøring, skyl fliserne med rent vand for at fjerne eventuelle sæberester.

6. **Tørring**: Lad fliserne tørre naturligt eller tør dem af med en ren klud for at forhindre vandpletter.

7. **Forebyggelse**: Overvej at anvende en imprægnering for at beskytte fliserne mod fremtidig snavs og pletter.

Ved at følge disse trin kan du sikre, at dine fliser forbliver i god stand og ser flotte ud i lang tid.","For at rengøre fliserne bedst muligt, kan du følge disse trin:

1. **Fjern løse partikler**: Start med at feje eller støvsuge fliserne for at fjerne snavs, støv og andre løse partikler.

2. …",TRUNCATED
47,DE,question_de,"Um die Fliesen am besten zu reinigen, sollten folgende Schritte beachtet werden:

1. **Vorbereitung**: Entfernen Sie lose Verschmutzungen und Staub mit einem Besen oder einem Staubsauger.
   
2. **Reinigungsmittel**: Wählen Sie ein geeignetes Reinigungsmittel, das für den jeweiligen Fliesenbelag (z.B. Keramik, Feinsteinzeug) geeignet ist. Achten Sie darauf, dass es pH-neutral ist, um die Oberfläche nicht zu beschädigen.

3. **Wasseranwendung**: Mischen Sie das Reinigungsmittel mit warmem Wasser gemäß den Anweisungen des Herstellers.

4. **Reinigung**: Verwenden Sie einen Mopp oder ein weiches Tuch, um die Fliesen gründlich zu reinigen. Bei hartnäckigen Flecken kann eine weiche Bürste eingesetzt werden.

5. **Nachspülen**: Spülen Sie die Fliesen mit klarem Wasser, um Rückstände des Reinigungsmittels zu entfernen.

6. **Trocknen**: Lassen Sie die Fliesen an der Luft trocknen oder verwenden Sie ein trockenes Tuch, um Wasserflecken zu vermeiden.

7. **Versiegelung**: Bei Bedarf kann eine Versiegelung aufgetragen werden, um die Fliesen vor zukünftigen Flecken und Schmutz zu schützen.

Durch die Beachtung dieser Schritte bleibt die Ästhetik und Funktionalität Ihrer Fliesen langfristig erhalten.","Um die Fliesen am besten zu reinigen, sollten folgende Schritte beachtet werden:

1. **Vorbereitung**: Entfernen Sie lose Verschmutzungen und Staub mit einem Besen oder einem Staubsauger.
   
2. …",TRUNCATED
48,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
48,DA,question_da,"Ja, det er muligt at bruge en højtryksrenser på fliserne, men det er vigtigt at tage visse forholdsregler for at undgå skader. Her er nogle tips:

- **Vælg det rigtige tryk**: Brug et moderat tryk for at undgå at beskadige fliserne eller fugerne.
- **Brug det rigtige dyse**: En bred dyse kan hjælpe med at fordele trykket jævnt og reducere risikoen for skader.
- **Hold afstand**: Sørg for at holde en passende afstand mellem højtryksrenseren og fliserne for at undgå at skade overfladen.
- **Rens i sektioner**: Arbejd i sektioner for at sikre, at du ikke overser områder, og for at gøre det lettere at kontrollere rengøringsprocessen.

Det anbefales altid at teste på et lille, skjult område først for at sikre, at fliserne tåler højtryksrensningen.","Ja, det er muligt at bruge en højtryksrenser på fliserne, men det er vigtigt at tage visse forholdsregler for at undgå skader. Her er nogle tips:

- **Vælg det rigtige tryk**: Brug et moderat tryk …",TRUNCATED
48,DE,question_de,"Ja, man kann Hochdruckreiniger auf den Platten verwenden, jedoch sollte man einige Vorsichtsmaßnahmen beachten:

- **Druckeinstellung**: Stellen Sie sicher, dass der Druck nicht zu hoch ist, um Beschädigungen an den Fliesen oder Fugen zu vermeiden.
- **Düsenwahl**: Verwenden Sie eine geeignete Düse, um den Wasserstrahl zu verbreitern und die Oberfläche gleichmäßig zu reinigen.
- **Reinigungsmittel**: Bei Bedarf können spezielle Reinigungsmittel für Fliesen und Feinsteinzeug eingesetzt werden, um hartnäckige Verschmutzungen zu entfernen.
- **Abstand**: Halten Sie einen angemessenen Abstand zur Oberfläche, um Kratzer oder Abplatzungen zu verhindern.

Es ist ratsam, zunächst an einer unauffälligen Stelle zu testen, um sicherzustellen, dass die Fliesen nicht beschädigt werden.","Ja, man kann Hochdruckreiniger auf den Platten verwenden, jedoch sollte man einige Vorsichtsmaßnahmen beachten:

- **Druckeinstellung**: Stellen Sie sicher, dass der Druck nicht zu hoch ist, um …",TRUNCATED
49,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
49,DA,question_da,"Ja, fliserne skal behandles med en imprægnering for at beskytte dem mod pletter, fugt og skader. Imprægneringen skaber en usynlig barriere, der forhindrer vand og snavs i at trænge ind i flisernes overflade, hvilket forlænger deres levetid og opretholder deres æstetiske udseende. Det anbefales at følge producentens anvisninger for korrekt påføring og vedligeholdelse af imprægneringen.","Ja, fliserne skal behandles med en imprægnering for at beskytte dem mod pletter, fugt og skader. Imprægneringen skaber en usynlig barriere, der forhindrer vand og snavs i at trænge ind i flisernes …",TRUNCATED
50,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
50,EN,question_en,"To remove moss and algae from the tiles, follow these steps:

1. **Preparation**: Clear the area of any debris, leaves, or furniture to ensure easy access to the tiles.
   
2. **Dry Brush**: Use a stiff-bristled broom or brush to sweep away loose dirt and debris from the surface of the tiles.

3. **Cleaning Solution**: Prepare a cleaning solution by mixing water with a suitable biocide or a specialized tile cleaner designed for exterior porcelain. Ensure that the product is safe for the specific type of tiles you have.

4. **Application**: Apply the cleaning solution generously over the affected areas. You can use a spray bottle or a garden sprayer for even distribution.

5. **Scrubbing**: Allow the solution to sit for a few minutes to penetrate the moss and algae. Then, scrub the tiles with a stiff-bristled brush to remove the growth.

6. **Rinsing**: Rinse the area thoroughly with clean water to remove any remaining cleaning solution and loosened debris. A pressure washer can be effective for this step, but use it cautiously to avoid damaging the tiles.

7. **Drying**: Allow the tiles to dry completely. If necessary, repeat the process for any remaining stains or growth.

8. **Preventive Measures**: To prevent future growth of moss and algae, consider applying a sealant designed for exterior porcelain tiles, which can help inhibit moisture retention.

By following these steps, you can effectively maintain the appearance and longevity of your exterior tiles.","To remove moss and algae from the tiles, follow these steps:

1. **Preparation**: Clear the area of any debris, leaves, or furniture to ensure easy access to the tiles.
   
2. **Dry Brush**: Use a …",TRUNCATED
50,DA,question_da,"For at fjerne mos og alger fra fliserne, kan du følge disse trin:

1. **Forberedelse**:
   - Sørg for at området er tørt og fri for løse genstande.
   - Brug beskyttelsesudstyr som handsker og briller.

2. **Rengøring**:
   - Brug en kost eller en stiv børste til at skrubbe fliserne og fjerne synlig mos og alger.
   - For mere genstridige pletter kan du anvende en højtryksrenser.

3. **Rensemiddel**:
   - Påfør et specialiseret alge- og mosmiddel, der er beregnet til udendørs klinker.
   - Følg producentens anvisninger for korrekt dosering og påføring.

4. **Skylning**:
   - Skyl fliserne grundigt med vand for at fjerne rester af rensemidlet og døde alger eller mos.

5. **Forebyggelse**:
   - Overvej at anvende en fugtighedsafvisende behandling for at forhindre fremtidig vækst af mos og alger.

6. **Vedligeholdelse**:
   - Rengør fliserne regelmæssigt for at holde dem fri for mos og alger.

Ved at følge disse trin kan du effektivt fjerne mos og alger fra dine udendørs fliser og sikre, at de forbliver i god stand.","For at fjerne mos og alger fra fliserne, kan du følge disse trin:

1. **Forberedelse**:
   - Sørg for at området er tørt og fri for løse genstande.
   - Brug beskyttelsesudstyr som handsker og …",TRUNCATED
